source,target,weight_1,weight_2,weight_3,weight_4
5548,9344,6,9,7,5
689,3593,4,6,5,3
5669,5998,2,7,5,2
1416,6503,5,7,4,6
6584,3544,2,4,8,1
9197,9258,6,9,3,6
7967,2769,1,2,5,6
5837,4575,5,8,7,4
4300,4300,2,7,1,1
6198,6198,1,3,7,4
7787,7787,5,10,3,4
8759,8759,6,9,10,4
4441,4441,8,6,10,2
1318,8191,9,10,10,4
3068,6096,5,3,5,8
523,523,4,5,3,4
2302,2302,3,3,3,9
126,7003,10,2,3,1
331,331,2,3,7,9
421,858,10,1,4,9
5125,5125,9,5,7,1
6838,6838,2,9,2,7
5298,9660,8,3,8,9
6310,3723,7,9,9,1
9820,4471,6,5,4,3
4814,5827,4,6,5,1
1159,4599,3,5,4,5
9659,9659,1,4,1,6
4649,4128,8,8,1,4
3023,2562,8,4,8,6
505,4723,6,5,10,4
1457,1457,4,3,4,1
9197,8016,3,4,2,8
3028,8570,10,9,8,6
9108,9108,2,8,9,4
6010,5333,8,2,6,9
8858,8858,2,2,10,7
3853,4805,8,2,1,8
4814,7269,6,7,8,8
7787,6433,6,4,1,7
803,803,7,8,8,9
2337,2337,1,4,2,2
9197,324,1,1,6,7
6464,2974,7,4,7,10
1307,8214,8,2,3,7
5897,6008,9,6,9,2
29,29,8,10,9,9
9197,2881,3,10,3,4
6550,6098,3,2,2,1
9197,5939,3,10,4,9
2337,2337,9,7,5,9
889,889,8,6,2,6
6271,6271,2,6,9,6
3190,9330,8,9,10,5
5393,7870,1,9,3,4
9357,5692,9,10,7,9
5697,5697,5,3,6,4
6593,4214,3,10,8,6
103,103,7,1,10,6
6237,6237,10,10,9,7
5072,3433,2,7,1,1
7967,8748,10,4,4,4
422,3151,9,3,7,6
9515,7275,1,5,1,1
7841,809,9,10,6,8
6584,6584,5,9,9,1
7841,1442,4,6,1,10
1606,5024,5,1,6,3
5316,5316,5,6,7,4
6774,2249,1,7,5,5
1416,5013,6,3,3,10
4556,9837,5,1,7,1
6283,6283,7,8,8,8
5548,5548,3,1,5,1
4991,6306,10,4,10,9
9120,4623,6,3,3,3
6539,1785,4,1,4,5
5441,5441,8,4,2,2
553,878,8,1,9,2
7749,7749,6,6,2,4
3190,3190,7,1,7,10
3342,1888,8,8,4,3
9515,6319,5,3,3,9
6283,1331,8,9,7,8
4556,4556,7,5,6,10
4300,4235,4,8,3,9
9015,1979,9,6,6,4
6283,6283,5,7,4,9
7496,7496,10,2,3,4
3294,798,8,6,1,3
8810,6877,4,6,6,2
1201,3479,2,3,10,2
5390,6986,3,9,2,7
4112,4112,3,1,10,6
3313,8560,8,9,7,4
5535,5535,9,6,5,10
1457,1975,1,7,2,8
7268,7268,3,2,5,5
4556,4080,9,10,1,9
6987,6987,7,7,8,1
3508,3508,1,5,3,8
8520,8520,5,10,9,7
289,9209,9,2,8,8
9238,407,1,2,8,1
3068,3068,5,8,1,3
5548,2078,6,3,10,9
4507,8862,9,2,4,1
3028,4551,3,1,8,9
3311,7115,5,2,6,4
9659,2761,2,3,6,6
6887,6605,1,6,10,7
6584,601,10,10,6,7
6653,6814,5,5,9,8
9556,9556,8,4,2,5
8520,8520,3,1,4,1
9978,1360,8,1,6,7
6283,6283,5,9,4,3
536,536,1,7,6,7
9833,1559,1,9,10,6
9197,9314,3,8,9,10
5928,5928,10,10,3,6
8810,8810,9,2,4,9
2302,2302,5,6,10,4
7560,7560,8,4,6,9
1826,9895,7,8,8,10
1812,1812,9,3,9,7
3028,3028,5,5,2,8
8736,623,9,4,7,10
9515,6488,9,9,4,6
2676,5916,2,6,8,1
1248,3865,5,2,4,2
4957,3875,8,3,9,8
6104,411,4,9,3,10
8940,2604,5,2,9,2
6283,6283,7,3,10,5
8790,9297,10,6,5,6
6253,9499,4,6,3,3
4609,1464,4,4,9,4
5548,5548,2,2,3,7
4049,4049,10,2,7,7
4004,893,5,1,1,3
9841,3893,5,3,7,2
3253,3253,5,5,7,9
1684,749,6,7,6,6
4229,471,3,8,7,7
5124,4921,5,1,5,6
853,4550,9,6,5,10
5824,7812,9,3,8,6
4827,7148,8,8,9,9
6283,4334,8,7,3,6
9197,9197,10,8,2,1
4414,4414,3,9,8,1
518,518,1,9,5,4
6193,6193,1,10,9,1
7377,3804,9,5,6,4
5515,5040,6,8,7,6
9011,9011,2,10,1,7
9355,7162,3,6,6,7
3154,7005,6,9,4,7
8520,8520,7,1,7,10
9011,9011,3,2,4,3
9832,5097,3,10,5,6
6827,8229,9,2,4,3
9238,8166,8,9,1,3
5247,5247,3,2,9,4
5571,1342,4,4,10,10
6283,2631,8,7,9,6
9454,4242,9,6,3,8
9833,120,3,7,3,10
4229,3934,3,3,10,8
3144,5350,8,9,9,10
4814,6142,8,6,7,5
6224,6224,9,3,4,4
9197,9197,7,2,1,10
8638,8638,5,7,8,6
7352,2726,5,8,6,4
5897,1858,6,4,10,9
3280,3280,3,9,5,3
7144,351,3,7,4,9
4281,4281,5,10,10,8
707,707,6,3,2,5
5200,2962,9,2,2,7
2416,4249,1,8,8,9
6090,6636,9,6,4,10
9197,8652,1,6,2,4
771,5725,7,3,4,6
1731,1731,4,3,6,1
6871,6871,1,7,2,3
1385,5438,9,10,4,9
1973,1467,2,10,1,4
3920,9070,5,7,4,9
9045,726,5,1,4,6
9045,8984,2,9,8,6
3573,7879,10,1,9,8
3348,1449,8,3,7,1
860,4788,1,10,7,3
6472,8122,9,1,6,8
2374,2193,6,10,8,1
1729,7297,3,2,3,10
6230,7605,1,10,1,2
1393,5417,2,7,5,9
4814,3833,6,4,5,10
4814,849,10,2,2,3
1854,7253,7,2,10,6
7967,243,3,2,9,9
5295,5295,1,6,1,6
331,8405,10,6,8,4
8858,6318,1,8,8,1
7112,9993,8,5,1,6
1731,1731,8,2,1,7
7053,396,8,1,5,10
9197,9197,6,1,5,9
7272,4894,2,6,8,10
996,9587,6,9,3,3
3750,3750,8,4,2,9
2315,2315,7,1,8,2
4827,6746,10,5,8,7
6283,481,7,10,1,4
5251,656,7,4,9,6
3068,6297,2,4,9,2
256,256,9,7,6,10
4441,1391,10,2,8,9
6205,6205,2,1,9,7
2898,2898,8,6,3,10
8545,6552,5,3,3,7
1416,1416,3,1,5,10
6101,6101,1,6,5,7
6455,2216,4,5,4,1
1684,8311,10,2,8,4
1065,5366,1,8,1,1
3348,9438,10,7,3,8
9833,9543,4,7,1,6
8600,9590,7,7,5,9
5928,5928,9,9,10,2
5897,664,2,3,1,8
1632,1632,7,3,5,1
8759,1193,2,3,4,9
6471,6471,1,4,3,5
1416,6920,7,3,7,5
4814,6809,4,1,1,6
3853,1757,8,8,7,7
4814,5791,1,9,7,1
2617,7073,10,9,6,10
3311,9031,2,8,5,9
2506,2506,6,3,2,7
6283,6283,4,2,4,4
4556,4556,8,10,9,1
5658,3727,1,9,1,1
9560,9560,1,1,3,10
2723,2723,2,7,10,10
8549,5600,10,9,4,1
1416,1416,10,2,7,6
9108,2588,2,7,4,1
9515,9515,4,4,4,7
2562,6706,10,9,3,3
3500,3500,9,2,9,8
4827,4827,6,3,3,6
4414,8152,9,10,6,1
8548,8826,4,6,7,5
5435,3681,9,3,4,10
79,6144,5,4,10,5
3597,5728,9,2,7,3
5756,5756,1,1,8,7
7053,7016,5,1,2,7
3908,1232,4,10,4,6
4495,7348,10,5,9,8
9197,6849,1,3,7,8
9197,9197,10,5,10,2
9646,6105,1,6,2,6
897,9894,4,3,2,6
9513,5166,4,8,1,6
6506,6506,3,10,2,5
9575,9575,5,5,9,7
9197,4460,7,5,4,7
4814,730,4,3,1,9
9515,7898,10,6,7,7
8022,8022,7,4,6,8
5472,8536,6,2,6,10
180,5065,8,10,9,3
5544,2657,4,5,3,7
5507,8288,1,3,3,2
3119,1485,7,2,4,2
3181,1995,1,4,7,1
735,7130,9,7,8,2
3154,6350,1,2,3,4
2965,1413,7,8,3,10
801,5377,8,9,6,3
6283,8351,5,9,7,8
7112,2704,9,3,10,2
7112,1091,5,7,8,10
5310,5310,6,8,1,9
9355,9355,9,2,9,1
7967,9756,6,5,5,8
6283,5899,8,4,2,10
9895,9895,8,3,5,9
4112,4112,2,4,1,2
8045,8045,2,10,7,8
1457,9218,8,9,1,4
5134,5134,3,5,7,5
2627,2080,4,10,6,1
7424,7424,6,4,1,7
9197,9197,1,2,7,3
5418,681,10,4,2,6
2451,330,2,9,2,6
9515,9515,7,4,3,9
2374,2223,6,2,3,5
9303,2595,3,9,1,7
3336,7078,9,1,8,2
143,5370,7,7,9,9
5081,5081,8,4,8,2
4433,2051,9,10,10,6
4300,8398,2,2,4,4
5272,6754,10,1,3,1
5548,8331,2,3,5,5
103,8760,2,7,6,5
124,124,5,5,2,3
3875,1775,4,3,2,7
2727,2248,4,4,10,10
6729,6729,9,5,3,8
1416,5338,7,4,1,7
2803,5388,7,2,3,1
5316,5934,7,4,1,9
5507,4445,2,9,7,5
8405,1152,2,4,9,5
169,169,9,4,3,1
5247,5247,5,4,10,2
5441,5971,9,2,5,6
1698,343,1,7,2,2
5546,8837,1,5,10,9
3253,3253,8,1,9,4
7955,5096,9,2,6,3
6044,6044,9,3,8,6
1457,1457,8,7,9,1
9746,8854,8,7,1,5
6991,9233,8,3,1,1
9228,900,9,7,9,10
7234,3483,5,6,6,6
846,846,9,2,4,1
8405,8405,2,7,2,4
6283,6283,7,4,1,1
9197,2049,2,6,4,8
1774,1774,10,3,9,1
5548,3013,3,8,10,1
1416,2135,2,5,9,3
3190,8186,1,3,4,9
9197,9197,6,5,6,6
6321,4283,2,2,7,9
5699,9298,9,8,5,9
4596,2010,4,3,9,8
6283,6283,5,4,8,8
2173,7179,1,3,6,10
4556,8183,9,6,8,1
5927,5927,10,6,2,5
1684,5442,7,6,9,7
3893,1073,1,7,1,9
8520,805,10,5,5,2
5897,5897,9,3,10,4
3272,6278,4,5,10,8
9634,8702,3,5,9,9
6283,5091,6,3,3,7
9355,7783,6,8,3,1
7486,3055,2,6,1,10
1980,1980,5,1,10,9
4433,4433,8,8,2,4
9625,8473,3,4,7,9
4927,4927,4,3,5,1
7749,2435,7,8,1,4
4556,4556,10,5,7,7
2627,2627,6,9,5,8
3342,3342,8,4,1,4
9849,9791,3,9,2,4
5247,3986,4,2,2,3
8855,3123,1,9,6,10
1034,8139,5,7,2,6
1416,5881,1,1,4,4
5699,2576,7,8,10,1
8478,5058,5,10,2,3
1416,2550,10,1,3,10
9197,5601,3,1,10,10
1731,1731,9,2,6,10
1661,2693,6,6,10,7
9408,9249,5,8,6,2
266,2620,1,4,2,10
9197,9197,3,4,6,3
9169,9169,1,2,7,6
1416,1416,5,9,9,8
655,6113,3,2,9,10
3853,3853,7,3,3,9
7184,7059,7,5,10,9
4243,1695,10,2,4,8
3732,820,6,8,10,1
5422,5422,9,1,6,4
9999,6603,3,2,7,10
3339,2092,4,5,9,2
8759,6097,1,7,2,7
6871,3080,2,10,8,1
7841,7841,2,7,7,6
4827,737,1,3,6,4
9108,6416,1,5,3,2
7936,3860,10,3,6,7
6104,2893,9,3,8,1
6283,8727,8,4,4,9
4796,4796,10,10,6,5
9197,5528,3,10,6,8
2426,3738,7,3,1,4
6283,6283,6,5,3,6
9515,1658,5,1,3,1
92,5715,2,3,1,6
2704,5260,6,9,6,2
4656,2867,7,5,3,9
670,6055,5,2,9,5
2077,5712,5,8,10,4
1416,2725,3,7,4,4
2904,8820,7,1,3,6
3865,5027,4,3,4,2
7618,4436,9,10,3,3
2173,2173,6,6,6,8
5435,8937,1,1,3,5
9197,2339,3,7,10,1
7917,6221,3,1,4,4
4158,6149,5,1,10,4
6283,7537,1,6,5,9
496,4880,2,6,3,9
2259,3133,3,3,1,4
8313,8684,9,2,3,7
5548,1704,6,5,10,6
6283,2936,5,8,2,4
5488,5488,7,1,4,1
548,8892,8,5,3,4
6410,5486,10,9,10,6
1292,1292,8,6,9,1
5507,1748,3,3,4,2
4300,3407,8,7,2,1
4073,4073,9,8,8,6
7841,7841,7,6,4,4
89,7048,2,5,6,6
4835,3322,9,3,10,3
1374,5664,2,7,8,2
7144,4470,4,4,8,1
2898,2898,9,3,8,5
8810,7444,5,5,9,2
1416,9848,9,8,10,6
6268,2234,1,7,4,5
4668,6447,5,5,1,10
4279,2031,7,4,9,9
9169,1691,2,10,9,2
6319,969,2,9,5,2
6871,6871,3,4,6,9
6608,6608,9,6,5,10
4174,7538,2,7,6,2
2705,8375,4,5,2,1
4412,4412,3,7,10,6
7308,5163,6,9,8,10
6550,6073,1,3,5,4
3253,4934,4,7,2,3
3301,2808,9,7,1,6
9108,949,6,10,6,9
5934,5934,5,10,8,5
1684,1684,6,10,9,2
3023,1551,8,3,4,8
6987,3413,2,3,8,9
1416,1416,3,9,8,5
385,176,8,1,1,3
9581,3829,3,3,4,10
9515,373,3,5,2,6
7268,8068,6,5,10,1
2898,2898,3,8,9,6
6240,6240,9,3,9,2
3920,1859,5,4,4,5
5548,9461,4,5,1,8
8806,8806,3,7,10,2
5687,1209,8,4,1,2
8888,8212,5,8,1,7
6283,1364,6,9,8,9
8894,5635,1,9,5,7
6283,2545,2,9,2,8
5756,5756,8,7,9,2
4820,4820,2,1,1,6
9236,6599,3,2,5,2
6283,6283,10,5,1,5
7676,112,5,4,8,9
5086,3755,7,9,1,2
7112,7112,7,10,6,8
6283,6283,10,8,1,2
821,8258,1,8,2,7
2891,3830,6,6,3,6
5755,4752,10,10,10,7
9045,8395,10,8,6,10
9115,3859,8,9,5,3
9276,4910,6,7,6,5
1973,105,2,4,1,6
5422,5422,4,8,10,5
923,5463,3,9,4,6
5548,7980,4,4,4,6
2085,3971,5,9,9,2
9011,461,6,2,7,4
7802,7802,7,9,10,2
3028,5432,1,5,8,2
5767,4855,9,9,4,5
6283,6283,4,2,1,10
8313,431,6,5,6,3
3563,9251,10,2,1,9
4229,8460,10,6,4,5
1416,1416,8,5,9,8
1465,1465,5,2,4,8
2268,381,6,4,5,5
6987,1943,6,3,2,7
8212,1953,10,8,8,6
8520,8520,7,3,7,9
511,2709,2,7,4,10
9297,369,5,1,2,2
3337,5792,1,5,9,7
6283,4940,2,8,3,8
5272,5272,5,2,9,6
9705,6314,5,2,2,8
8770,2334,6,1,4,2
1949,1949,9,3,2,7
6403,6403,8,9,1,5
6283,6283,1,7,7,1
5574,519,3,2,4,3
3861,9104,5,7,9,4
4821,3220,2,3,6,8
2629,4518,2,1,3,1
8095,3736,4,5,2,4
1416,9975,10,5,9,3
6871,6871,6,8,5,5
1416,3227,1,5,2,5
9575,9575,9,5,1,6
3028,3028,8,10,6,5
1318,9398,5,2,1,5
2705,4162,9,8,9,1
8547,9872,3,4,7,10
7689,7689,8,2,8,5
8520,5143,4,8,4,9
3957,4705,5,5,1,8
1684,2290,10,5,5,6
3068,3068,10,4,10,3
2374,2374,9,2,7,5
5085,239,2,7,5,8
9908,9908,3,2,4,7
3920,3920,1,10,8,9
3469,1230,8,1,4,10
7112,8559,2,5,7,3
707,2892,1,10,10,4
4729,6013,2,9,5,4
996,996,9,4,5,2
1416,4395,1,10,7,4
9638,5605,6,5,8,8
5928,3110,3,2,7,5
4827,8190,5,3,8,6
1528,1528,4,8,3,10
9515,9243,2,7,7,4
6972,211,4,10,3,8
2874,1430,8,5,9,1
3920,9730,9,7,1,8
1248,1248,8,9,6,1
1416,7930,6,8,4,4
5934,7721,2,2,1,9
3028,3028,1,10,1,8
5422,5422,5,2,7,3
5515,2185,2,2,8,3
7445,7445,2,8,9,1
3877,255,7,4,1,7
1888,1888,5,9,6,8
9638,7446,7,1,9,7
1416,8669,7,7,9,2
6550,9885,4,4,10,6
3877,3705,10,10,3,9
8810,8667,1,8,9,7
2898,2898,6,4,9,10
3028,4035,10,2,4,2
103,5344,1,7,3,6
1189,1189,9,1,1,2
2016,2016,5,3,7,3
6179,7582,5,8,9,7
7224,1280,10,2,2,8
51,7480,2,1,1,1
2892,6293,7,7,9,9
5441,661,3,9,9,9
5441,123,10,10,8,9
1684,1684,3,9,6,1
1277,4367,10,8,1,2
6283,2272,8,9,1,9
8520,8800,3,7,6,2
1388,9630,2,1,10,7
213,6882,1,2,10,6
8199,8199,2,8,8,2
3753,3753,4,9,2,9
1967,1967,1,8,8,7
4414,3740,5,8,1,7
4613,1935,7,1,9,8
3796,3245,1,2,9,8
289,6500,2,6,5,8
5687,513,5,1,4,7
4556,4556,4,8,6,10
755,755,10,1,9,1
6884,3105,4,7,8,1
6283,6283,1,7,7,4
1729,1472,5,4,9,1
1606,6634,7,2,6,6
2400,2483,10,3,5,6
1416,8350,1,8,3,3
5404,2153,3,5,4,1
3523,5674,9,4,9,4
4441,1236,1,8,1,3
6623,8360,9,6,8,3
9120,1316,3,3,10,1
7802,5088,6,4,6,8
9045,7350,2,5,2,4
5767,4069,7,3,10,10
7184,2128,7,9,6,10
506,8589,1,1,2,9
6550,2611,9,7,8,3
9197,9991,1,4,2,8
1416,4791,8,5,3,8
3264,3264,7,3,3,2
3753,3753,10,7,4,8
3966,6199,8,6,4,7
3272,2240,9,7,6,7
5934,4320,3,9,4,2
9564,9036,3,7,6,3
7224,1506,5,1,5,2
8457,3679,6,9,4,1
3552,3552,8,1,1,2
8824,8824,10,1,6,2
3026,7958,2,3,4,3
6154,8666,3,5,5,6
2837,2837,8,9,2,8
2388,4133,9,6,2,9
3418,9886,3,8,7,7
9197,8289,10,9,7,6
9108,2730,8,5,4,1
7238,4574,5,8,1,3
9519,9519,2,8,2,7
8282,7794,1,5,6,2
6283,6283,6,4,6,3
4816,6795,2,2,6,1
6550,3871,6,9,8,10
8810,8810,5,1,7,7
9197,552,2,10,3,10
6741,1865,1,3,4,3
8759,1140,4,9,1,4
5298,2022,10,10,4,1
8028,8028,5,7,5,10
3253,3253,6,5,8,3
1416,7108,6,10,10,5
1013,5922,10,7,7,9
5897,9594,10,8,9,10
4262,6496,6,7,7,9
621,621,9,3,1,4
6283,6283,8,3,10,9
889,889,2,4,2,4
5466,1040,6,3,9,4
5753,3784,7,5,1,8
4423,3776,5,6,2,10
724,3822,5,5,6,4
5756,5756,9,8,8,7
1416,1754,8,1,2,2
983,983,4,6,10,2
6101,6101,1,9,7,1
3053,2712,2,3,2,3
2560,7514,5,8,7,2
9108,9108,7,8,9,8
2947,2947,6,9,3,4
2627,1068,2,3,3,10
4320,1617,2,5,6,5
9137,9137,9,4,5,6
4827,33,8,10,3,8
6283,5893,9,9,2,3
6283,6439,3,9,8,7
3713,2583,2,7,2,7
5546,9027,5,8,10,7
952,2856,4,4,5,1
5897,2703,8,2,8,10
4491,4831,1,5,2,4
3080,8050,3,5,9,7
7795,7795,7,10,8,4
7263,8714,1,5,7,3
3110,8399,6,9,1,1
446,9607,9,3,7,7
9197,7951,1,5,8,2
1176,4288,8,7,2,3
9197,4854,8,4,5,5
421,421,4,10,4,3
4074,3444,1,10,8,2
5546,5546,3,8,1,7
9443,5478,5,4,6,1
8549,9826,1,7,6,6
5548,5548,6,2,5,5
4321,4321,3,3,10,8
9833,4102,7,2,9,9
2625,2625,6,5,3,2
5571,1264,6,9,1,6
9108,4295,2,6,9,4
7780,7924,4,4,3,4
1132,6417,8,1,10,3
2173,6616,7,7,6,3
1393,3987,5,4,8,7
2824,8138,7,10,9,2
9197,3529,3,1,5,4
8375,200,3,3,10,9
9163,2933,3,1,4,3
881,3718,6,8,6,2
5546,6137,6,6,4,3
4723,8645,4,6,6,2
9531,945,1,4,3,10
1393,4591,10,5,8,1
7424,5690,10,9,4,5
5435,8930,7,6,6,10
1416,4618,5,9,10,5
8399,8399,8,6,5,6
2727,2366,7,6,3,8
5247,4250,1,9,8,6
2702,2702,6,6,3,1
6762,532,1,10,10,6
3573,7173,4,5,9,6
8280,7346,4,4,5,1
9197,2018,4,2,5,8
2629,2629,8,8,3,10
272,1739,9,8,5,6
5058,8772,7,9,1,5
6206,1359,7,2,10,1
8650,8650,6,6,2,6
9000,9000,5,5,10,6
8810,4290,10,1,9,8
0,5071,1,10,9,6
3337,624,10,5,6,5
9779,8596,4,8,7,4
6405,4405,6,8,9,9
6405,4622,8,5,2,2
5348,6174,9,5,6,8
9515,4892,3,4,6,4
5488,5488,10,2,3,6
6224,6224,9,8,1,2
9560,4696,8,4,7,10
9322,8019,10,9,5,6
1416,1944,3,6,2,10
9108,9108,7,6,8,9
7112,3474,9,4,8,10
6715,6715,10,4,9,3
9197,8196,6,1,6,4
7879,7023,2,7,4,5
5728,3841,10,7,8,9
3084,1664,7,2,3,4
2891,4571,3,9,2,9
9197,2553,3,3,2,10
690,2362,2,7,5,8
9916,6030,2,7,4,4
4894,2797,9,8,2,4
3190,9906,3,7,3,10
4461,4583,8,10,8,4
6561,6561,7,6,1,4
6827,6827,8,6,10,8
4300,4959,4,1,2,3
6283,449,1,1,10,1
6097,5289,6,5,7,8
6779,8553,3,3,9,6
9197,278,1,7,4,4
5896,4037,3,9,8,8
1416,8018,10,8,7,2
2069,2069,5,6,10,7
7967,1410,5,6,6,7
2727,7677,4,3,3,7
6584,6584,4,5,1,7
1159,1159,4,10,1,4
6283,6283,4,1,5,8
6860,2477,3,1,9,8
7339,7339,7,4,1,2
5441,5441,4,3,10,3
5548,5204,5,10,10,10
8096,3700,6,4,6,8
1416,8436,4,3,9,8
3504,731,8,2,5,5
392,7882,2,1,5,7
1684,1684,1,2,7,4
6556,6556,1,4,2,9
9991,4909,5,9,1,8
6283,4867,7,7,4,1
9646,8163,9,7,9,1
5548,9810,8,6,6,2
6338,9269,9,6,10,7
421,254,9,2,5,3
2459,2459,6,3,5,6
1818,7126,5,5,2,9
771,1923,1,6,4,8
9197,9197,8,2,2,6
1689,3894,4,6,8,8
2871,9386,8,2,4,8
2925,2925,7,10,1,10
5204,5204,4,5,3,9
9515,9515,8,1,8,7
6441,6891,8,3,1,2
4009,7644,7,9,7,10
4556,3147,8,9,10,6
9163,9163,2,10,1,7
4321,9631,9,7,5,4
4827,4827,8,3,4,9
163,6115,10,9,9,8
7676,9301,2,4,8,7
2259,738,5,3,3,5
2891,1238,8,9,7,5
8274,8274,7,1,6,7
9515,9515,6,9,4,2
2627,2627,1,4,4,1
5767,5767,2,10,1,7
1416,1416,5,6,7,2
2803,2803,5,7,2,4
6115,6115,2,9,8,1
7818,8462,7,4,7,2
9197,6210,8,10,4,10
9514,1723,8,8,3,10
9390,2928,1,8,3,10
7044,1020,5,5,6,5
9197,4750,1,5,10,8
4827,4827,5,3,8,2
4881,4881,8,2,6,3
4991,4081,7,9,2,2
5488,5488,5,4,8,6
1189,7925,8,3,3,2
8285,8285,7,5,1,3
8020,9809,5,2,7,5
2079,1070,2,7,2,2
9400,9400,7,4,5,5
7272,7272,10,2,3,10
6090,6090,7,10,2,10
5441,5441,2,5,4,4
1388,9375,10,8,1,5
8650,8650,9,8,1,2
4074,9094,4,6,5,7
9514,9514,1,2,5,5
6283,7172,6,8,2,8
6464,5702,4,8,2,1
92,988,3,9,9,3
7795,5419,4,10,8,7
9197,827,8,1,8,7
3573,497,2,8,5,2
3503,3503,6,5,6,4
2898,2898,9,2,2,8
1457,1457,1,3,9,5
2924,1149,7,9,7,10
2649,5534,10,6,9,7
1644,1644,4,10,6,6
9108,9108,8,6,4,4
4262,4262,7,1,2,8
6846,6308,2,4,6,5
4877,4877,9,3,4,5
9885,9885,7,7,10,1
621,1336,9,8,6,10
3032,3032,3,6,1,10
5548,614,6,8,1,4
1854,3382,3,1,6,7
1975,5518,3,2,6,3
9515,1638,1,7,9,1
9205,9928,10,1,7,7
6393,796,2,1,2,9
3174,3001,7,8,2,7
3500,7054,8,4,7,1
3390,3390,2,3,2,7
4556,4556,5,7,3,2
1416,6066,1,7,7,1
9108,1114,6,7,10,8
7446,7713,8,2,2,9
1416,1416,5,4,3,8
7277,7441,5,8,9,5
6283,8463,5,5,3,8
6283,9823,7,5,4,2
2600,2600,3,10,5,10
9011,5698,1,7,10,7
4300,2593,5,6,2,5
6703,6703,4,3,8,3
6733,6733,2,3,10,10
2627,7467,8,4,5,8
9120,9120,5,3,10,1
582,1500,7,8,5,3
6283,6283,5,4,1,1
7560,7560,8,5,8,5
8379,9979,2,10,2,9
7272,7508,9,2,10,10
6460,7182,2,6,9,9
795,3287,4,1,7,5
9833,9283,6,7,10,4
6714,6714,8,7,7,9
2986,2986,5,1,2,5
6774,6032,9,4,1,5
9197,2623,9,4,4,4
3002,8025,8,9,9,2
5548,5548,10,10,9,10
7841,5489,1,4,3,2
2400,2911,1,5,1,10
2847,2847,2,5,5,6
9197,1077,5,10,6,5
1337,7726,8,10,5,7
6405,67,1,9,4,8
4441,4922,1,3,3,6
4556,2994,5,3,5,9
1416,6931,8,4,10,4
6827,1904,9,9,4,5
6933,6933,1,5,10,2
5109,806,2,3,8,3
4300,3251,10,6,6,10
6237,5888,9,7,3,7
4433,2174,5,9,7,2
9197,9197,5,7,5,6
9311,7946,3,6,9,1
2837,2557,7,6,4,4
6283,727,9,4,9,7
3402,3471,4,3,4,7
3272,3272,9,2,4,7
1307,4719,1,1,9,3
6849,948,5,3,10,10
8607,8607,6,5,5,5
5247,3731,6,6,7,8
7584,7584,2,1,4,2
7647,7647,8,6,5,2
1684,4044,7,5,7,3
2847,6800,4,8,8,2
6998,5943,1,4,2,8
5546,453,8,6,7,9
3877,8490,6,8,5,10
5422,5422,6,4,3,4
4814,4814,8,6,6,5
1416,8165,5,3,3,1
5262,9130,9,2,10,2
6283,639,6,2,9,10
7172,9806,9,4,9,8
6486,4650,6,9,2,2
5767,1389,9,1,3,1
1416,2345,7,10,1,2
1416,4935,1,4,3,4
6983,3425,6,5,9,3
8022,721,5,10,6,6
1416,6364,4,10,7,2
2797,772,6,7,1,4
8520,8945,7,7,2,5
548,548,5,10,7,1
8759,8759,7,7,5,5
3190,5400,4,7,3,1
1778,6425,9,8,1,3
5476,780,1,3,3,2
2051,2051,10,1,2,2
3253,3253,10,4,4,8
3190,3190,1,6,3,9
755,4726,2,4,1,10
8020,8020,9,7,8,10
3227,4639,8,4,5,2
4670,4670,6,4,5,2
6316,6855,3,10,8,4
3861,4473,10,9,9,8
9286,3362,2,5,8,5
9276,748,3,9,1,5
2627,2627,5,2,10,10
2627,9047,3,8,7,9
1684,986,2,1,8,10
9646,6836,6,6,8,3
1132,8305,10,10,2,8
402,5826,7,2,2,10
690,3703,9,2,6,10
6584,6139,2,9,7,9
2898,1541,8,5,10,5
1453,7406,2,6,10,8
9564,883,9,2,2,3
9197,566,7,2,1,2
9841,9500,3,5,7,5
6405,6405,7,9,5,7
6827,6827,7,10,10,5
6968,8347,7,7,4,2
1416,4954,3,8,2,2
9197,958,5,9,5,10
3253,3253,3,8,3,6
78,8972,7,7,2,10
1698,1698,10,3,6,7
1989,4923,2,9,4,2
3877,3520,1,8,8,7
5247,225,3,7,3,10
9197,3451,4,1,6,1
9515,5157,7,6,9,9
4556,2651,1,6,5,7
4820,4820,10,7,7,6
634,634,10,9,5,2
4210,4210,6,4,3,10
9197,3440,5,10,3,2
1416,6802,7,3,6,10
5428,9698,4,3,2,9
8824,8824,3,10,6,4
983,983,2,1,3,9
5824,6429,5,6,1,1
5510,5510,4,5,8,8
5548,8561,2,4,3,9
9197,4731,6,5,2,10
2705,9415,6,10,5,9
4262,4262,7,5,6,6
2898,2898,3,6,8,6
2259,547,3,7,9,10
9303,9303,5,4,10,9
1416,8277,2,9,3,3
2847,2847,5,7,10,10
6977,6977,10,8,5,9
5571,3549,8,4,3,9
4948,1958,8,7,2,2
3500,3410,3,6,8,6
6283,7842,10,1,8,9
6608,4597,4,6,10,4
548,7150,4,7,10,3
1457,1457,7,9,2,4
513,751,7,7,7,3
5756,1699,9,1,2,5
5247,5247,6,10,10,9
9045,9045,3,3,9,9
996,996,4,5,10,8
5247,5723,4,7,10,9
6213,5407,10,2,2,3
